ID_Caso,Aplicacao,Classe_Recurso,codigo_com_bug,Tem_Fuga_de_Recurso,fix_gpt,fix_claude,fix_gemini
Case_093_Wordpress_SINTETICO_6_BUG,App de Galeria de Fotos,android.database.Cursor,"@Override
public Cursor swapCursor(Cursor newCursor) {
    if (newCursor == null) {
        mAlbumCount = 0;
        return super.swapCursor(newCursor);
    }

    mAlbumCount = newCursor.getCount();
    MergeCursor merged = new MergeCursor(new Cursor[]{newCursor, syncStatusCursor});
    return super.swapCursor(merged);
}",1,"@Override
public Cursor swapCursor(Cursor newCursor) {
    Cursor oldCursor = getCursor();

    if (newCursor == null) {
        mAlbumCount = 0;
        Cursor swapped = super.swapCursor(null);
        if (oldCursor instanceof MergeCursor) {
            oldCursor.close();
        }
        return swapped;
    }

    mAlbumCount = newCursor.getCount();
    MergeCursor merged = new MergeCursor(new Cursor[]{newCursor, syncStatusCursor});
    Cursor swapped = super.swapCursor(merged);
    if (oldCursor instanceof MergeCursor) {
        oldCursor.close();
    }
    return swapped;
}","@Override
public Cursor swapCursor(Cursor newCursor) {
    if (newCursor == null) {
        mAlbumCount = 0;
        return super.swapCursor(newCursor);
    }

    mAlbumCount = newCursor.getCount();
    Cursor oldCursor = super.swapCursor(new MergeCursor(new Cursor[]{newCursor, syncStatusCursor}));
    return oldCursor;
}","private Cursor mWrappedCursor;

@Override
public Cursor swapCursor(Cursor newCursor) {
    if (newCursor == mWrappedCursor) {
        return null;
    }
    
    Cursor oldCursor = mWrappedCursor;
    mWrappedCursor = newCursor;

    if (newCursor == null) {
        mAlbumCount = 0;
        super.swapCursor(null);
        return oldCursor;
    }

    mAlbumCount = newCursor.getCount();
    MergeCursor merged = new MergeCursor(new Cursor[]{newCursor, syncStatusCursor});
    super.swapCursor(merged);
    
    return oldCursor;
}"
Case_094_Wordpress_SINTETICO_4_BUG,App de Receitas,android.database.Cursor,"Cursor cursor = recipeProvider.searchRecipesByIngredient(ingredient);
if (cursor != null) {
    recipeAdapter.swapCursor(cursor);
    resultsContainer.setVisibility(View.VISIBLE);
}",1,"Cursor cursor = null;
try {
    cursor = recipeProvider.searchRecipesByIngredient(ingredient);
    if (cursor != null) {
        Cursor oldCursor = recipeAdapter.swapCursor(cursor);
        if (oldCursor != null && !oldCursor.isClosed()) {
            oldCursor.close();
        }
        resultsContainer.setVisibility(View.VISIBLE);
        cursor = null;
    }
} finally {
    if (cursor != null && !cursor.isClosed()) {
        cursor.close();
    }
}","Cursor cursor = null;
try {
    cursor = recipeProvider.searchRecipesByIngredient(ingredient);
    if (cursor != null) {
        Cursor oldCursor = recipeAdapter.swapCursor(cursor);
        if (oldCursor != null) {
            oldCursor.close();
        }
        resultsContainer.setVisibility(View.VISIBLE);
    }
} catch (Exception e) {
    if (cursor != null) {
        cursor.close();
    }
}","Cursor cursor = recipeProvider.searchRecipesByIngredient(ingredient);
if (cursor != null) {
    Cursor oldCursor = recipeAdapter.swapCursor(cursor);
    if (oldCursor != null) {
        oldCursor.close();
    }
    resultsContainer.setVisibility(View.VISIBLE);
}"
Case_094_Wordpress_SINTETICO_8_BUG,App de Compras,android.database.Cursor,"Cursor cursor = storeDb.getOrdersByStatus(status);
ordersAdapter.swapCursor(cursor);
if (cursor != null) {
    summaryView.setText(""Orders updated"");
}",1,"Cursor oldCursor = ordersAdapter.swapCursor(storeDb.getOrdersByStatus(status));
if (oldCursor != null && !oldCursor.isClosed()) {
    oldCursor.close();
}
summaryView.setText(""Orders updated"");","Cursor oldCursor = ordersAdapter.swapCursor(null);
if (oldCursor != null) {
    oldCursor.close();
}
Cursor cursor = storeDb.getOrdersByStatus(status);
ordersAdapter.swapCursor(cursor);
if (cursor != null) {
    summaryView.setText(""Orders updated"");
}","Cursor cursor = storeDb.getOrdersByStatus(status);
Cursor oldCursor = ordersAdapter.swapCursor(cursor);
if (oldCursor != null) {
    oldCursor.close();
}
if (cursor != null) {
    summaryView.setText(""Orders updated"");
}"
Case_094_Wordpress_SINTETICO_10_BUG,App de Finanças,android.database.Cursor,"Cursor cursor = financeDb.getTransactionsByMonth(month);
transactionAdapter.swapCursor(cursor);
if (cursor != null) {
    chartView.invalidate();
}",1,"Cursor oldCursor = transactionAdapter.swapCursor(financeDb.getTransactionsByMonth(month));
if (oldCursor != null && !oldCursor.isClosed()) {
    oldCursor.close();
}
chartView.invalidate();","Cursor oldCursor = transactionAdapter.swapCursor(null);
if (oldCursor != null) {
    oldCursor.close();
}
Cursor cursor = financeDb.getTransactionsByMonth(month);
transactionAdapter.swapCursor(cursor);
if (cursor != null) {
    chartView.invalidate();
}","Cursor cursor = financeDb.getTransactionsByMonth(month);
Cursor oldCursor = transactionAdapter.swapCursor(cursor);
if (oldCursor != null) {
    oldCursor.close();
}
if (cursor != null) {
    chartView.invalidate();
}"
Case_095_Wordpress_SINTETICO_1_BUG,App de Musica,android.database.Cursor,"Cursor cursor = musicDb.queryTracksByAlbum(albumId);
if (cursor != null) {
    trackAdapter.swapCursor(cursor);
    emptyView.setVisibility(View.GONE);
} else {
    emptyView.setVisibility(View.VISIBLE);
}",1,"Cursor oldCursor = trackAdapter.swapCursor(musicDb.queryTracksByAlbum(albumId));
if (oldCursor != null && !oldCursor.isClosed()) {
    oldCursor.close();
}
if (trackAdapter.getCursor() != null) {
    emptyView.setVisibility(View.GONE);
} else {
    emptyView.setVisibility(View.VISIBLE);
}","Cursor cursor = null;
try {
    cursor = musicDb.queryTracksByAlbum(albumId);
    if (cursor != null) {
        Cursor oldCursor = trackAdapter.swapCursor(cursor);
        if (oldCursor != null) {
            oldCursor.close();
        }
        emptyView.setVisibility(View.GONE);
    } else {
        emptyView.setVisibility(View.VISIBLE);
    }
} catch (Exception e) {
    if (cursor != null) {
        cursor.close();
    }
    emptyView.setVisibility(View.VISIBLE);
}","Cursor cursor = musicDb.queryTracksByAlbum(albumId);
if (cursor != null) {
    Cursor oldCursor = trackAdapter.swapCursor(cursor);
    if (oldCursor != null) {
        oldCursor.close();
    }
    emptyView.setVisibility(View.GONE);
} else {
    emptyView.setVisibility(View.VISIBLE);
}"
Case_095_Wordpress_SINTETICO_6_BUG,App de Mensagens,android.database.Cursor,"Cursor cursor = messageProvider.getThreadMessages(threadId);
if (cursor != null) {
    messageAdapter.swapCursor(cursor);
    listView.setSelection(messageAdapter.getCount() - 1);
} else {
    listView.setSelection(0);
}",1,"Cursor oldCursor = messageAdapter.swapCursor(messageProvider.getThreadMessages(threadId));
if (oldCursor != null && !oldCursor.isClosed()) {
    oldCursor.close();
}
if (messageAdapter.getCursor() != null) {
    listView.setSelection(messageAdapter.getCount() - 1);
} else {
    listView.setSelection(0);
}","Cursor cursor = null;
try {
    cursor = messageProvider.getThreadMessages(threadId);
    if (cursor != null) {
        Cursor oldCursor = messageAdapter.swapCursor(cursor);
        if (oldCursor != null) {
            oldCursor.close();
        }
        listView.setSelection(messageAdapter.getCount() - 1);
    } else {
        listView.setSelection(0);
    }
} catch (Exception e) {
    if (cursor != null) {
        cursor.close();
    }
    listView.setSelection(0);
}","Cursor cursor = messageProvider.getThreadMessages(threadId);
if (cursor != null) {
    Cursor oldCursor = messageAdapter.swapCursor(cursor);
    if (oldCursor != null) {
        oldCursor.close();
    }
    listView.setSelection(messageAdapter.getCount() - 1);
} else {
    listView.setSelection(0);
}"
Case_095_Wordpress_SINTETICO_10_BUG,App de Tarefas,android.database.Cursor,"Cursor cursor = taskProvider.getTasksForProject(projectId);
if (cursor != null) {
    taskAdapter.swapCursor(cursor);
    taskCountLabel.setText(String.valueOf(taskAdapter.getCount()));
} else {
    taskCountLabel.setText(""0"");
}",1,"Cursor cursor = null;
try {
    cursor = taskProvider.getTasksForProject(projectId);
    if (cursor != null) {
        taskAdapter.swapCursor(cursor);
        taskCountLabel.setText(String.valueOf(taskAdapter.getCount()));
        cursor = null;
    } else {
        taskCountLabel.setText(""0"");
    }
} finally {
    if (cursor != null && !cursor.isClosed()) {
        cursor.close();
    }
}","Cursor cursor = null;
try {
    cursor = taskProvider.getTasksForProject(projectId);
    if (cursor != null) {
        taskAdapter.swapCursor(cursor);
        taskCountLabel.setText(String.valueOf(taskAdapter.getCount()));
    } else {
        taskCountLabel.setText(""0"");
    }
} finally {
    if (cursor != null) {
        cursor.close();
    }
}","Cursor cursor = taskProvider.getTasksForProject(projectId);
if (cursor != null) {
    Cursor oldCursor = taskAdapter.swapCursor(cursor);
    if (oldCursor != null) {
        oldCursor.close();
    }
    taskCountLabel.setText(String.valueOf(taskAdapter.getCount()));
} else {
    taskCountLabel.setText(""0"");
}"
Case_096_Wordpress_SINTETICO_1_BUG,App de Musica,android.database.Cursor,"Cursor cursor = mMusicDb.queryTracksByArtist(artistId);

if (cursor != null) {
    mTrackAdapter.swapCursor(cursor);
    mEmptyState.setVisibility(View.GONE);
} else {
    mEmptyState.setVisibility(View.VISIBLE);
}
",1,"Cursor cursor = null;
try {
    cursor = mMusicDb.queryTracksByArtist(artistId);

    if (cursor != null) {
        Cursor oldCursor = mTrackAdapter.swapCursor(cursor);
        if (oldCursor != null && oldCursor != cursor && !oldCursor.isClosed()) {
            oldCursor.close();
        }
        cursor = null;
        mEmptyState.setVisibility(View.GONE);
    } else {
        mEmptyState.setVisibility(View.VISIBLE);
    }
} finally {
    if (cursor != null && !cursor.isClosed()) {
        cursor.close();
    }
}","Cursor cursor = null;
try {
    cursor = mMusicDb.queryTracksByArtist(artistId);

    if (cursor != null) {
        mTrackAdapter.swapCursor(cursor);
        mEmptyState.setVisibility(View.GONE);
    } else {
        mEmptyState.setVisibility(View.VISIBLE);
    }
} finally {
    Cursor oldCursor = mTrackAdapter.swapCursor(cursor);
    if (oldCursor != null) {
        oldCursor.close();
    }
}","Cursor cursor = mMusicDb.queryTracksByArtist(artistId);

if (cursor != null) {
    Cursor oldCursor = mTrackAdapter.swapCursor(cursor);
    if (oldCursor != null) {
        oldCursor.close();
    }
    mEmptyState.setVisibility(View.GONE);
} else {
    mEmptyState.setVisibility(View.VISIBLE);
}"
Case_096_Wordpress_SINTETICO_2_BUG,App de Scanner de Documentos,android.database.Cursor,"Cursor cursor = mDocsProvider.getRecentScans(folderId);

if (cursor != null && cursor.moveToFirst()) {
    mScanAdapter.swapCursor(cursor);
    mInfoLabel.setText(""Recent scans loaded"");
}
",1,"Cursor cursor = null;
try {
    cursor = mDocsProvider.getRecentScans(folderId);

    if (cursor != null && cursor.moveToFirst()) {
        mScanAdapter.swapCursor(cursor);
        mInfoLabel.setText(""Recent scans loaded"");
        cursor = null;
    }
} finally {
    if (cursor != null) {
        cursor.close();
    }
}","Cursor cursor = mDocsProvider.getRecentScans(folderId);

try {
    if (cursor != null && cursor.moveToFirst()) {
        mScanAdapter.swapCursor(cursor);
        mInfoLabel.setText(""Recent scans loaded"");
    } else {
        if (cursor != null) {
            cursor.close();
        }
    }
} catch (Exception e) {
    if (cursor != null) {
        cursor.close();
    }
    throw e;
}","Cursor cursor = mDocsProvider.getRecentScans(folderId);

if (cursor != null) {
    if (cursor.moveToFirst()) {
        mScanAdapter.swapCursor(cursor);
        mInfoLabel.setText(""Recent scans loaded"");
    } else {
        cursor.close();
    }
}"
Case_096_Wordpress_SINTETICO_3_BUG,App de Fitness,android.database.Cursor,"Cursor cursor = mWorkoutDb.getExercisesForRoutine(routineId);

if (cursor != null) {
    mExerciseAdapter.swapCursor(cursor);
    mRoutineView.setVisibility(View.VISIBLE);
}
",1,"Cursor cursor = null;
try {
    cursor = mWorkoutDb.getExercisesForRoutine(routineId);
    if (cursor != null) {
        mExerciseAdapter.swapCursor(cursor);
        mRoutineView.setVisibility(View.VISIBLE);
        cursor = null;
    }
} finally {
    if (cursor != null && !cursor.isClosed()) {
        cursor.close();
    }
}","Cursor cursor = mWorkoutDb.getExercisesForRoutine(routineId);

if (cursor != null) {
    Cursor oldCursor = mExerciseAdapter.swapCursor(cursor);
    if (oldCursor != null) {
        oldCursor.close();
    }
    mRoutineView.setVisibility(View.VISIBLE);
}","Cursor cursor = mWorkoutDb.getExercisesForRoutine(routineId);

if (cursor != null) {
    Cursor oldCursor = mExerciseAdapter.swapCursor(cursor);
    if (oldCursor != null) {
        oldCursor.close();
    }
    mRoutineView.setVisibility(View.VISIBLE);
}"
Case_096_Wordpress_SINTETICO_5_BUG,App de E-commerce,android.database.Cursor,"Cursor cursor = mShopDb.searchProducts(queryText);

if (cursor != null) {
    mProductAdapter.swapCursor(cursor);
    mResultsCount.setText(String.valueOf(cursor.getCount()));
}
",1,"Cursor newCursor = mShopDb.searchProducts(queryText);
Cursor oldCursor = mProductAdapter.swapCursor(newCursor);

if (newCursor != null) {
    mResultsCount.setText(String.valueOf(newCursor.getCount()));
} else {
    mResultsCount.setText(""0"");
}

if (oldCursor != null && !oldCursor.isClosed()) {
    oldCursor.close();
}","Cursor cursor = mShopDb.searchProducts(queryText);

if (cursor != null) {
    try {
        Cursor oldCursor = mProductAdapter.swapCursor(cursor);
        if (oldCursor != null) {
            oldCursor.close();
        }
        mResultsCount.setText(String.valueOf(cursor.getCount()));
    } catch (Exception e) {
        cursor.close();
        throw e;
    }
}","Cursor cursor = mShopDb.searchProducts(queryText);

if (cursor != null) {
    Cursor oldCursor = mProductAdapter.swapCursor(cursor);
    if (oldCursor != null) {
        oldCursor.close();
    }
    mResultsCount.setText(String.valueOf(cursor.getCount()));
}"
